time_ms,target_vx,target_vy,target_vr,planned_vx,planned_vy,optflow_body_vx,optflow_body_vy,optflow_kf_vx,optflow_kf_vy,wheel_chassis_vx,wheel_chassis_vy,fused_chassis_vx,fused_chassis_vy,raw_vision_vel_x,raw_vision_vel_y,vision_source,odom_vx,odom_vy
1711416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1711995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1712995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1713005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1713015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1713025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1713035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1713045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
