time_ms,target_vx,target_vy,target_vr,planned_vx,planned_vy,optflow_body_vx,optflow_body_vy,optflow_kf_vx,optflow_kf_vy,wheel_chassis_vx,wheel_chassis_vy,fused_chassis_vx,fused_chassis_vy,raw_vision_vel_x,raw_vision_vel_y,vision_source,odom_vx,odom_vy
5671782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5671992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
5672222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
